event,timestamp,ufos,materialized_chunks,intended_memory_usage,apparent_memory_usage,memory_usage,disk_usage,ufo_0_memory_usage,ufo_0_disk_usage,ufo_1_memory_usage,ufo_1_disk_usage,
D,102559131,1,33,80000008,80003072,10813440,52101120,10813440,52101120,0,0,
D,102669990,1,32,80000008,80003072,10485760,52428800,10485760,52428800,0,0,
E,102815446,1,32,80000008,80003072,10485760,52428800,10485760,52428800,0,0,
M,102951835,1,33,80000008,80003072,10813440,52428800,10813440,52428800,0,0,
M,103119091,1,34,80000008,80003072,11141120,52428800,11141120,52428800,0,0,
M,103259117,1,35,80000008,80003072,11468800,52428800,11468800,52428800,0,0,
M,103386989,1,36,80000008,80003072,11796480,52428800,11796480,52428800,0,0,
M,103673474,1,37,80000008,80003072,12124160,52428800,12124160,52428800,0,0,
M,103880389,1,38,80000008,80003072,12451840,52428800,12451840,52428800,0,0,
M,104059358,1,39,80000008,80003072,12779520,52428800,12779520,52428800,0,0,
M,104335721,1,40,80000008,80003072,13107200,52428800,13107200,52428800,0,0,
M,104549994,1,41,80000008,80003072,13434880,52428800,13434880,52428800,0,0,
M,104811592,1,42,80000008,80003072,13762560,52428800,13762560,52428800,0,0,
M,105055415,1,43,80000008,80003072,14090240,52428800,14090240,52428800,0,0,
M,105215981,1,44,80000008,80003072,14417920,52428800,14417920,52428800,0,0,
M,105396136,1,45,80000008,80003072,14745600,52428800,14745600,52428800,0,0,
M,105550548,1,46,80000008,80003072,15073280,52428800,15073280,52428800,0,0,
M,105747493,1,47,80000008,80003072,15400960,52428800,15400960,52428800,0,0,
M,105925711,1,48,80000008,80003072,15728640,52428800,15728640,52428800,0,0,
M,106097992,1,49,80000008,80003072,16056320,52428800,16056320,52428800,0,0,
M,106299930,1,50,80000008,80003072,16384000,52428800,16384000,52428800,0,0,
M,106560446,1,51,80000008,80003072,16711680,52428800,16711680,52428800,0,0,
M,106811876,1,52,80000008,80003072,17039360,52428800,17039360,52428800,0,0,
M,107013315,1,53,80000008,80003072,17367040,52428800,17367040,52428800,0,0,
M,107183765,1,54,80000008,80003072,17694720,52428800,17694720,52428800,0,0,
M,107388874,1,55,80000008,80003072,18022400,52428800,18022400,52428800,0,0,
M,107611940,1,56,80000008,80003072,18350080,52428800,18350080,52428800,0,0,
M,107844724,1,57,80000008,80003072,18677760,52428800,18677760,52428800,0,0,
M,108004526,1,58,80000008,80003072,19005440,52428800,19005440,52428800,0,0,
M,108222977,1,59,80000008,80003072,19333120,52428800,19333120,52428800,0,0,
M,108399116,1,60,80000008,80003072,19660800,52428800,19660800,52428800,0,0,
M,108530929,1,61,80000008,80003072,19988480,52428800,19988480,52428800,0,0,
M,108671586,1,62,80000008,80003072,20316160,52428800,20316160,52428800,0,0,
M,108836084,1,63,80000008,80003072,20643840,52428800,20643840,52428800,0,0,
M,109018842,1,64,80000008,80003072,20971520,52428800,20971520,52428800,0,0,
S,109060389,1,64,80000008,80003072,20971520,52428800,20971520,52428800,0,0,
D,109646574,1,63,80000008,80003072,20643840,52756480,20643840,52756480,0,0,
D,110061854,1,62,80000008,80003072,20316160,53084160,20316160,53084160,0,0,
D,110270573,1,61,80000008,80003072,19988480,53411840,19988480,53411840,0,0,
D,110328953,1,60,80000008,80003072,19660800,53739520,19660800,53739520,0,0,
D,110822083,1,59,80000008,80003072,19333120,54067200,19333120,54067200,0,0,
D,110844040,1,58,80000008,80003072,19005440,54394880,19005440,54394880,0,0,
D,111286445,1,57,80000008,80003072,18677760,54722560,18677760,54722560,0,0,
D,111453912,1,56,80000008,80003072,18350080,55050240,18350080,55050240,0,0,
D,111733999,1,55,80000008,80003072,18022400,55377920,18022400,55377920,0,0,
D,111743006,1,54,80000008,80003072,17694720,55705600,17694720,55705600,0,0,
D,111931235,1,53,80000008,80003072,17367040,56033280,17367040,56033280,0,0,
D,112464455,1,52,80000008,80003072,17039360,56360960,17039360,56360960,0,0,
D,112918453,1,51,80000008,80003072,16711680,56688640,16711680,56688640,0,0,
D,113603184,1,50,80000008,80003072,16384000,57016320,16384000,57016320,0,0,
D,113708210,1,49,80000008,80003072,16056320,57344000,16056320,57344000,0,0,
D,114233748,1,48,80000008,80003072,15728640,57671680,15728640,57671680,0,0,
D,114725129,1,47,80000008,80003072,15400960,57999360,15400960,57999360,0,0,
D,115269210,1,46,80000008,80003072,15073280,58327040,15073280,58327040,0,0,
D,115838492,1,45,80000008,80003072,14745600,58654720,14745600,58654720,0,0,
D,115866481,1,44,80000008,80003072,14417920,58982400,14417920,58982400,0,0,
D,116183443,1,43,80000008,80003072,14090240,59310080,14090240,59310080,0,0,
D,116752760,1,42,80000008,80003072,13762560,59637760,13762560,59637760,0,0,
D,117172288,1,41,80000008,80003072,13434880,59965440,13434880,59965440,0,0,
D,117598488,1,40,80000008,80003072,13107200,60293120,13107200,60293120,0,0,
D,118009910,1,39,80000008,80003072,12779520,60620800,12779520,60620800,0,0,
D,118418124,1,38,80000008,80003072,12451840,60948480,12451840,60948480,0,0,
D,118768373,1,37,80000008,80003072,12124160,61276160,12124160,61276160,0,0,
D,118877682,1,36,80000008,80003072,11796480,61603840,11796480,61603840,0,0,
D,119028576,1,35,80000008,80003072,11468800,61931520,11468800,61931520,0,0,
D,119155871,1,34,80000008,80003072,11141120,62259200,11141120,62259200,0,0,
D,119329170,1,33,80000008,80003072,10813440,62586880,10813440,62586880,0,0,
D,119574272,1,32,80000008,80003072,10485760,62914560,10485760,62914560,0,0,
E,119669079,1,32,80000008,80003072,10485760,62914560,10485760,62914560,0,0,
M,119810018,1,33,80000008,80003072,10813440,62914560,10813440,62914560,0,0,
M,120132822,1,34,80000008,80003072,11141120,62914560,11141120,62914560,0,0,
M,120346830,1,35,80000008,80003072,11468800,62914560,11468800,62914560,0,0,
M,120574705,1,36,80000008,80003072,11796480,62914560,11796480,62914560,0,0,
M,120853230,1,37,80000008,80003072,12124160,62914560,12124160,62914560,0,0,
M,121089836,1,38,80000008,80003072,12451840,62914560,12451840,62914560,0,0,
M,121419016,1,39,80000008,80003072,12779520,62914560,12779520,62914560,0,0,
M,121779523,1,40,80000008,80003072,13107200,62914560,13107200,62914560,0,0,
M,122002277,1,41,80000008,80003072,13434880,62914560,13434880,62914560,0,0,
M,122239027,1,42,80000008,80003072,13762560,62914560,13762560,62914560,0,0,
M,122593127,1,43,80000008,80003072,14090240,62914560,14090240,62914560,0,0,
M,122837028,1,44,80000008,80003072,14417920,62914560,14417920,62914560,0,0,
M,123147459,1,45,80000008,80003072,14745600,62914560,14745600,62914560,0,0,
M,123375773,1,46,80000008,80003072,15073280,62914560,15073280,62914560,0,0,
M,123564300,1,47,80000008,80003072,15400960,62914560,15400960,62914560,0,0,
M,123731725,1,48,80000008,80003072,15728640,62914560,15728640,62914560,0,0,
M,123989689,1,49,80000008,80003072,16056320,62914560,16056320,62914560,0,0,
M,124126994,1,50,80000008,80003072,16384000,62914560,16384000,62914560,0,0,
M,124278190,1,51,80000008,80003072,16711680,62914560,16711680,62914560,0,0,
M,124429106,1,52,80000008,80003072,17039360,62914560,17039360,62914560,0,0,
M,124511215,1,53,80000008,80003072,17088512,62914560,17088512,62914560,0,0,
A,124613538,2,53,120000016,120004608,17088512,62914560,17088512,62914560,0,0,
M,124784621,2,54,120000016,120004608,17416192,62914560,17088512,62914560,327680,0,
M,125015936,2,55,120000016,120004608,17743872,62914560,17088512,62914560,655360,0,
M,125161292,2,56,120000016,120004608,18071552,62914560,17088512,62914560,983040,0,
M,125308578,2,57,120000016,120004608,18399232,62914560,17088512,62914560,1310720,0,
M,125448421,2,58,120000016,120004608,18726912,62914560,17088512,62914560,1638400,0,
M,125590164,2,59,120000016,120004608,19054592,62914560,17088512,62914560,1966080,0,
M,125717441,2,60,120000016,120004608,19382272,62914560,17088512,62914560,2293760,0,
M,125871469,2,61,120000016,120004608,19709952,62914560,17088512,62914560,2621440,0,
M,126060229,2,62,120000016,120004608,20037632,62914560,17088512,62914560,2949120,0,
M,126219170,2,63,120000016,120004608,20365312,62914560,17088512,62914560,3276800,0,
M,126362982,2,64,120000016,120004608,20692992,62914560,17088512,62914560,3604480,0,
S,126409850,2,64,120000016,120004608,20692992,62914560,17088512,62914560,3604480,0,
D,126896573,2,63,120000016,120004608,20365312,63242240,16760832,63242240,3604480,0,
D,127698345,2,62,120000016,120004608,20037632,63569920,16433152,63569920,3604480,0,
D,128114365,2,61,120000016,120004608,19709952,63897600,16105472,63897600,3604480,0,
D,128176479,2,60,120000016,120004608,19382272,64225280,15777792,64225280,3604480,0,
D,128284628,2,59,120000016,120004608,19054592,64552960,15450112,64552960,3604480,0,
D,128564657,2,58,120000016,120004608,18726912,64880640,15122432,64880640,3604480,0,
D,128847149,2,57,120000016,120004608,18399232,65208320,14794752,65208320,3604480,0,
D,129115421,2,56,120000016,120004608,18071552,65536000,14467072,65536000,3604480,0,
D,129393648,2,55,120000016,120004608,17743872,65863680,14139392,65863680,3604480,0,
D,129661206,2,54,120000016,120004608,17416192,66191360,13811712,66191360,3604480,0,
D,129945638,2,53,120000016,120004608,17088512,66519040,13484032,66519040,3604480,0,
D,130213155,2,52,120000016,120004608,16760832,66846720,13156352,66846720,3604480,0,
D,130494970,2,51,120000016,120004608,16433152,67174400,12828672,67174400,3604480,0,
D,130760748,2,50,120000016,120004608,16105472,67502080,12500992,67502080,3604480,0,
D,131037774,2,49,120000016,120004608,15777792,67829760,12173312,67829760,3604480,0,
D,131303428,2,48,120000016,120004608,15450112,68157440,11845632,68157440,3604480,0,
D,132046456,2,47,120000016,120004608,15122432,68485120,11517952,68485120,3604480,0,
D,132089894,2,46,120000016,120004608,14794752,68812800,11190272,68812800,3604480,0,
D,132407329,2,45,120000016,120004608,14467072,69140480,10862592,69140480,3604480,0,
D,132692715,2,44,120000016,120004608,14139392,69468160,10534912,69468160,3604480,0,
D,132956719,2,43,120000016,120004608,13811712,69795840,10207232,69795840,3604480,0,
D,133235863,2,42,120000016,120004608,13484032,70123520,9879552,70123520,3604480,0,
D,133492819,2,41,120000016,120004608,13156352,70451200,9551872,70451200,3604480,0,
D,133788454,2,40,120000016,120004608,12828672,70778880,9224192,70778880,3604480,0,
D,134039015,2,39,120000016,120004608,12500992,71106560,8896512,71106560,3604480,0,
D,134311167,2,38,120000016,120004608,12173312,71434240,8568832,71434240,3604480,0,
D,134566809,2,37,120000016,120004608,11845632,71761920,8241152,71761920,3604480,0,
D,134820634,2,36,120000016,120004608,11517952,72089600,7913472,72089600,3604480,0,
D,134917308,2,35,120000016,120004608,11190272,72417280,7585792,72417280,3604480,0,
D,134985685,2,34,120000016,120004608,10862592,72744960,7258112,72744960,3604480,0,
D,135235015,2,33,120000016,120004608,10534912,73072640,6930432,73072640,3604480,0,
D,135612253,2,32,120000016,120004608,10207232,73400320,6602752,73400320,3604480,0,
E,135651947,2,32,120000016,120004608,10207232,73400320,6602752,73400320,3604480,0,
M,135734535,2,33,120000016,120004608,10534912,73400320,6602752,73400320,3932160,0,
M,135885237,2,34,120000016,120004608,10862592,73400320,6602752,73400320,4259840,0,
M,136125690,2,35,120000016,120004608,11190272,73400320,6602752,73400320,4587520,0,
M,136271524,2,36,120000016,120004608,11517952,73400320,6602752,73400320,4915200,0,
M,136507505,2,37,120000016,120004608,11845632,73400320,6602752,73400320,5242880,0,
M,136650341,2,38,120000016,120004608,12173312,73400320,6602752,73400320,5570560,0,
M,136915530,2,39,120000016,120004608,12500992,73400320,6602752,73400320,5898240,0,
M,137076454,2,40,120000016,120004608,12828672,73400320,6602752,73400320,6225920,0,
M,137217786,2,41,120000016,120004608,13156352,73400320,6602752,73400320,6553600,0,
M,137456580,2,42,120000016,120004608,13484032,73400320,6602752,73400320,6881280,0,
M,137601949,2,43,120000016,120004608,13811712,73400320,6602752,73400320,7208960,0,
M,137841334,2,44,120000016,120004608,14139392,73400320,6602752,73400320,7536640,0,
M,137987135,2,45,120000016,120004608,14467072,73400320,6602752,73400320,7864320,0,
M,138222011,2,46,120000016,120004608,14794752,73400320,6602752,73400320,8192000,0,
M,138361902,2,47,120000016,120004608,15122432,73400320,6602752,73400320,8519680,0,
M,138596448,2,48,120000016,120004608,15450112,73400320,6602752,73400320,8847360,0,
M,138740049,2,49,120000016,120004608,15777792,73400320,6602752,73400320,9175040,0,
M,138971401,2,50,120000016,120004608,16105472,73400320,6602752,73400320,9502720,0,
M,139117092,2,51,120000016,120004608,16433152,73400320,6602752,73400320,9830400,0,
M,139349719,2,52,120000016,120004608,16760832,73400320,6602752,73400320,10158080,0,
M,139496330,2,53,120000016,120004608,17088512,73400320,6602752,73400320,10485760,0,
M,139742356,2,54,120000016,120004608,17416192,73400320,6602752,73400320,10813440,0,
M,139892992,2,55,120000016,120004608,17743872,73400320,6602752,73400320,11141120,0,
M,140053762,2,56,120000016,120004608,18071552,73400320,6602752,73400320,11468800,0,
M,140199110,2,57,120000016,120004608,18399232,73400320,6602752,73400320,11796480,0,
M,140429685,2,58,120000016,120004608,18726912,73400320,6602752,73400320,12124160,0,
M,140671609,2,59,120000016,120004608,19054592,73400320,6602752,73400320,12451840,0,
M,140924390,2,60,120000016,120004608,19382272,73400320,6602752,73400320,12779520,0,
M,141181813,2,61,120000016,120004608,19709952,73400320,6602752,73400320,13107200,0,
M,141435662,2,62,120000016,120004608,20037632,73400320,6602752,73400320,13434880,0,
M,141696685,2,63,120000016,120004608,20365312,73400320,6602752,73400320,13762560,0,
M,141925099,2,64,120000016,120004608,20692992,73400320,6602752,73400320,14090240,0,
S,142092475,2,64,120000016,120004608,20692992,73400320,6602752,73400320,14090240,0,
D,142628900,2,63,120000016,120004608,20365312,73728000,6275072,73728000,14090240,0,
D,142707531,2,62,120000016,120004608,20037632,74055680,5947392,74055680,14090240,0,
D,142818272,2,61,120000016,120004608,19709952,74055680,5947392,74055680,13762560,0,
D,142970105,2,60,120000016,120004608,19382272,74055680,5947392,74055680,13434880,0,
D,143033715,2,59,120000016,120004608,19054592,74383360,5619712,74383360,13434880,0,
D,143115583,2,58,120000016,120004608,18726912,74383360,5619712,74383360,13107200,0,
D,143189293,2,57,120000016,120004608,18399232,74711040,5292032,74711040,13107200,0,
D,143271899,2,56,120000016,120004608,18071552,74711040,5292032,74711040,12779520,0,
D,143425106,2,55,120000016,120004608,17743872,74711040,5292032,74711040,12451840,0,
D,143435257,2,54,120000016,120004608,17416192,75038720,4964352,75038720,12451840,0,
D,143651195,2,53,120000016,120004608,17367040,75087872,4915200,75087872,12451840,0,
D,143782671,2,52,120000016,120004608,17039360,75087872,4915200,75087872,12124160,0,
D,143917151,2,51,120000016,120004608,16711680,75087872,4915200,75087872,11796480,0,
D,144058505,2,50,120000016,120004608,16384000,75087872,4915200,75087872,11468800,0,
D,144475821,2,49,120000016,120004608,16056320,75415552,4587520,75415552,11468800,0,
D,144865171,2,48,120000016,120004608,15728640,75415552,4587520,75415552,11141120,0,
D,145428887,2,47,120000016,120004608,15400960,75743232,4259840,75743232,11141120,0,
D,145572014,2,46,120000016,120004608,15073280,75743232,4259840,75743232,10813440,0,
D,145943498,2,45,120000016,120004608,14745600,76070912,3932160,76070912,10813440,0,
D,146363936,2,44,120000016,120004608,14417920,76398592,3604480,76398592,10813440,0,
D,146727799,2,43,120000016,120004608,14090240,76726272,3276800,76726272,10813440,0,
D,147115726,2,42,120000016,120004608,13762560,77053952,2949120,77053952,10813440,0,
D,147538469,2,41,120000016,120004608,13434880,77381632,2621440,77381632,10813440,0,
D,148270097,2,40,120000016,120004608,13107200,77381632,2621440,77381632,10485760,0,
D,150348259,2,39,120000016,120004608,12779520,77709312,2293760,77709312,10485760,0,
D,150518855,2,38,120000016,120004608,12451840,78036992,1966080,78036992,10485760,0,
D,150844714,2,37,120000016,120004608,12124160,78364672,1638400,78364672,10485760,0,
D,150895410,2,36,120000016,120004608,11796480,78692352,1310720,78692352,10485760,0,
D,150860472,2,35,120000016,120004608,11468800,79020032,983040,79020032,10485760,0,
D,151264196,2,34,120000016,120004608,11141120,79347712,655360,79347712,10485760,0,
D,151327193,2,33,120000016,120004608,10813440,79675392,327680,79675392,10485760,0,
D,151539407,2,32,120000016,120004608,10485760,80003072,0,80003072,10485760,0,
E,151624467,2,32,120000016,120004608,10485760,80003072,0,80003072,10485760,0,
M,151716038,2,33,120000016,120004608,10813440,80003072,0,80003072,10813440,0,
M,151866067,2,34,120000016,120004608,11141120,80003072,0,80003072,11141120,0,
M,152035502,2,35,120000016,120004608,11468800,80003072,0,80003072,11468800,0,
M,152287938,2,36,120000016,120004608,11796480,80003072,0,80003072,11796480,0,
M,152546399,2,37,120000016,120004608,12124160,80003072,0,80003072,12124160,0,
M,152782468,2,38,120000016,120004608,12451840,80003072,0,80003072,12451840,0,
M,153171924,2,39,120000016,120004608,12779520,80003072,0,80003072,12779520,0,
M,153410745,2,40,120000016,120004608,13107200,80003072,0,80003072,13107200,0,
M,153609369,2,41,120000016,120004608,13434880,80003072,0,80003072,13434880,0,
M,153787523,2,42,120000016,120004608,13762560,80003072,0,80003072,13762560,0,
M,154180804,2,43,120000016,120004608,14090240,80003072,0,80003072,14090240,0,
M,154391610,2,44,120000016,120004608,14417920,80003072,0,80003072,14417920,0,
M,154606537,2,45,120000016,120004608,14745600,80003072,0,80003072,14745600,0,
M,154821227,2,46,120000016,120004608,15073280,80003072,0,80003072,15073280,0,
M,155186422,2,47,120000016,120004608,15400960,80003072,0,80003072,15400960,0,
M,155587603,2,48,120000016,120004608,15728640,80003072,0,80003072,15728640,0,
M,155894010,2,49,120000016,120004608,16056320,80003072,0,80003072,16056320,0,
M,156239590,2,50,120000016,120004608,16384000,80003072,0,80003072,16384000,0,
M,156461224,2,51,120000016,120004608,16711680,80003072,0,80003072,16711680,0,
M,156702377,2,52,120000016,120004608,17039360,80003072,0,80003072,17039360,0,
M,156867390,2,53,120000016,120004608,17367040,80003072,0,80003072,17367040,0,
M,157036136,2,54,120000016,120004608,17694720,80003072,0,80003072,17694720,0,
M,157209452,2,55,120000016,120004608,18022400,80003072,0,80003072,18022400,0,
M,157355606,2,56,120000016,120004608,18350080,80003072,0,80003072,18350080,0,
M,157517853,2,57,120000016,120004608,18677760,80003072,0,80003072,18677760,0,
M,157675951,2,58,120000016,120004608,19005440,80003072,0,80003072,19005440,0,
M,157933917,2,59,120000016,120004608,19333120,80003072,0,80003072,19333120,0,
M,158144500,2,60,120000016,120004608,19660800,80003072,0,80003072,19660800,0,
M,158398628,2,61,120000016,120004608,19988480,80003072,0,80003072,19988480,0,
M,158678662,2,62,120000016,120004608,20316160,80003072,0,80003072,20316160,0,
M,158954148,2,63,120000016,120004608,20643840,80003072,0,80003072,20643840,0,
M,159174918,2,64,120000016,120004608,20971520,80003072,0,80003072,20971520,0,
S,159226284,2,64,120000016,120004608,20971520,80003072,0,80003072,20971520,0,
D,159508296,2,63,120000016,120004608,20643840,80003072,0,80003072,20643840,0,
D,159523663,2,62,120000016,120004608,20316160,80003072,0,80003072,20316160,0,
D,159526198,2,61,120000016,120004608,19988480,80003072,0,80003072,19988480,0,
D,159535030,2,60,120000016,120004608,19660800,80003072,0,80003072,19660800,0,
D,159571828,2,59,120000016,120004608,19333120,80003072,0,80003072,19333120,0,
D,159774277,2,58,120000016,120004608,19005440,80003072,0,80003072,19005440,0,
D,159794959,2,57,120000016,120004608,18677760,80003072,0,80003072,18677760,0,
D,159803040,2,56,120000016,120004608,18350080,80003072,0,80003072,18350080,0,
D,159834897,2,55,120000016,120004608,18022400,80003072,0,80003072,18022400,0,
D,159987088,2,54,120000016,120004608,17694720,80003072,0,80003072,17694720,0,
D,160023625,2,53,120000016,120004608,17367040,80003072,0,80003072,17367040,0,
D,160024621,2,52,120000016,120004608,17039360,80003072,0,80003072,17039360,0,
D,160053015,2,51,120000016,120004608,16711680,80003072,0,80003072,16711680,0,
D,160148313,2,50,120000016,120004608,16384000,80003072,0,80003072,16384000,0,
D,160157792,2,49,120000016,120004608,16056320,80003072,0,80003072,16056320,0,
D,160199973,2,48,120000016,120004608,15728640,80003072,0,80003072,15728640,0,
D,160296979,2,47,120000016,120004608,15400960,80003072,0,80003072,15400960,0,
D,160334787,2,46,120000016,120004608,15073280,80003072,0,80003072,15073280,0,
D,160432603,2,45,120000016,120004608,14745600,80003072,0,80003072,14745600,0,
D,160475004,2,44,120000016,120004608,14417920,80003072,0,80003072,14417920,0,
D,160568605,2,43,120000016,120004608,14090240,80003072,0,80003072,14090240,0,
D,160625267,2,42,120000016,120004608,13762560,80003072,0,80003072,13762560,0,
D,160701828,2,41,120000016,120004608,13434880,80003072,0,80003072,13434880,0,
D,160762762,2,40,120000016,120004608,13107200,80003072,0,80003072,13107200,0,
D,160841747,2,39,120000016,120004608,12779520,80003072,0,80003072,12779520,0,
D,160908928,2,38,120000016,120004608,12451840,80003072,0,80003072,12451840,0,
D,160980693,2,37,120000016,120004608,12124160,80003072,0,80003072,12124160,0,
D,161044838,2,36,120000016,120004608,11796480,80003072,0,80003072,11796480,0,
D,161189620,2,35,120000016,120004608,11468800,80003072,0,80003072,11468800,0,
D,161259628,2,34,120000016,120004608,11141120,80003072,0,80003072,11141120,0,
D,161443221,2,33,120000016,120004608,10813440,80003072,0,80003072,10813440,0,
D,161446549,2,32,120000016,120004608,10485760,80003072,0,80003072,10485760,0,
E,161593759,2,32,120000016,120004608,10485760,80003072,0,80003072,10485760,0,
M,161736145,2,33,120000016,120004608,10813440,80003072,0,80003072,10813440,0,
M,161947824,2,34,120000016,120004608,11141120,80003072,0,80003072,11141120,0,
M,162143505,2,35,120000016,120004608,11468800,80003072,0,80003072,11468800,0,
M,162323555,2,36,120000016,120004608,11796480,80003072,0,80003072,11796480,0,
M,162589279,2,37,120000016,120004608,12124160,80003072,0,80003072,12124160,0,
M,162743343,2,38,120000016,120004608,12451840,80003072,0,80003072,12451840,0,
M,162898990,2,39,120000016,120004608,12779520,80003072,0,80003072,12779520,0,
M,163086528,2,40,120000016,120004608,13107200,80003072,0,80003072,13107200,0,
M,163384125,2,41,120000016,120004608,13434880,80003072,0,80003072,13434880,0,
M,163584484,2,42,120000016,120004608,13762560,80003072,0,80003072,13762560,0,
M,163751937,2,43,120000016,120004608,14090240,80003072,0,80003072,14090240,0,
M,163929703,2,44,120000016,120004608,14417920,80003072,0,80003072,14417920,0,
M,164143882,2,45,120000016,120004608,14745600,80003072,0,80003072,14745600,0,
M,164306186,2,46,120000016,120004608,15073280,80003072,0,80003072,15073280,0,
M,164502840,2,47,120000016,120004608,15400960,80003072,0,80003072,15400960,0,
M,164720789,2,48,120000016,120004608,15728640,80003072,0,80003072,15728640,0,
M,164914098,2,49,120000016,120004608,16056320,80003072,0,80003072,16056320,0,
M,165156738,2,50,120000016,120004608,16384000,80003072,0,80003072,16384000,0,
M,165449492,2,51,120000016,120004608,16711680,80003072,0,80003072,16711680,0,
M,165676797,2,52,120000016,120004608,17039360,80003072,0,80003072,17039360,0,
M,166041786,2,53,120000016,120004608,17367040,80003072,0,80003072,17367040,0,
M,166233832,2,54,120000016,120004608,17694720,80003072,0,80003072,17694720,0,
M,166398356,2,55,120000016,120004608,18022400,80003072,0,80003072,18022400,0,
M,166591480,2,56,120000016,120004608,18350080,80003072,0,80003072,18350080,0,
M,167329807,2,57,120000016,120004608,18677760,80003072,0,80003072,18677760,0,
M,167527201,2,58,120000016,120004608,19005440,80003072,0,80003072,19005440,0,
M,167684737,2,59,120000016,120004608,19333120,80003072,0,80003072,19333120,0,
M,167874064,2,60,120000016,120004608,19660800,80003072,0,80003072,19660800,0,
M,168197265,2,61,120000016,120004608,19988480,80003072,0,80003072,19988480,0,
M,168428622,2,62,120000016,120004608,20316160,80003072,0,80003072,20316160,0,
M,168578068,2,63,120000016,120004608,20643840,80003072,0,80003072,20643840,0,
M,168778295,2,64,120000016,120004608,20971520,80003072,0,80003072,20971520,0,
S,168816726,2,64,120000016,120004608,20971520,80003072,0,80003072,20971520,0,
D,169041057,2,63,120000016,120004608,20643840,80003072,0,80003072,20643840,0,
D,169048614,2,62,120000016,120004608,20316160,80003072,0,80003072,20316160,0,
D,169207999,2,61,120000016,120004608,19988480,80003072,0,80003072,19988480,0,
D,169291484,2,60,120000016,120004608,19660800,80003072,0,80003072,19660800,0,
D,169388458,2,59,120000016,120004608,19333120,80003072,0,80003072,19333120,0,
D,169483527,2,58,120000016,120004608,19005440,80003072,0,80003072,19005440,0,
D,169571152,2,57,120000016,120004608,18677760,80003072,0,80003072,18677760,0,
D,169663793,2,56,120000016,120004608,18350080,80003072,0,80003072,18350080,0,
D,169740750,2,55,120000016,120004608,18022400,80003072,0,80003072,18022400,0,
D,169844452,2,54,120000016,120004608,17694720,80003072,0,80003072,17694720,0,
D,169917083,2,53,120000016,120004608,17367040,80003072,0,80003072,17367040,0,
D,170089526,2,52,120000016,120004608,17039360,80003072,0,80003072,17039360,0,
D,170092401,2,51,120000016,120004608,16711680,80003072,0,80003072,16711680,0,
D,170331872,2,50,120000016,120004608,16384000,80003072,0,80003072,16384000,0,
D,170349580,2,49,120000016,120004608,16056320,80003072,0,80003072,16056320,0,
D,170476733,2,48,120000016,120004608,15728640,80003072,0,80003072,15728640,0,
D,170618419,2,47,120000016,120004608,15400960,80003072,0,80003072,15400960,0,
D,170729346,2,46,120000016,120004608,15073280,80003072,0,80003072,15073280,0,
D,170839363,2,45,120000016,120004608,14745600,80003072,0,80003072,14745600,0,
D,170947965,2,44,120000016,120004608,14417920,80003072,0,80003072,14417920,0,
D,171063337,2,43,120000016,120004608,14090240,80003072,0,80003072,14090240,0,
D,171171976,2,42,120000016,120004608,13762560,80003072,0,80003072,13762560,0,
D,171290733,2,41,120000016,120004608,13434880,80003072,0,80003072,13434880,0,
D,171395502,2,40,120000016,120004608,13107200,80003072,0,80003072,13107200,0,
D,171397919,2,39,120000016,120004608,12779520,80003072,0,80003072,12779520,0,
D,171498800,2,38,120000016,120004608,12451840,80003072,0,80003072,12451840,0,
D,171522853,2,37,120000016,120004608,12124160,80003072,0,80003072,12124160,0,
D,171575892,2,36,120000016,120004608,11796480,80003072,0,80003072,11796480,0,
D,171583102,2,35,120000016,120004608,11468800,80003072,0,80003072,11468800,0,
D,171588279,2,34,120000016,120004608,11141120,80003072,0,80003072,11141120,0,
D,171917721,2,33,120000016,120004608,10813440,80003072,0,80003072,10813440,0,
D,172164955,2,32,120000016,120004608,10485760,80003072,0,80003072,10485760,0,
E,172251283,2,32,120000016,120004608,10485760,80003072,0,80003072,10485760,0,
M,172390381,2,33,120000016,120004608,10813440,80003072,0,80003072,10813440,0,
M,172600684,2,34,120000016,120004608,11141120,80003072,0,80003072,11141120,0,
M,172903658,2,35,120000016,120004608,11468800,80003072,0,80003072,11468800,0,
M,173117684,2,36,120000016,120004608,11796480,80003072,0,80003072,11796480,0,
M,173321617,2,37,120000016,120004608,12124160,80003072,0,80003072,12124160,0,
M,173632470,2,38,120000016,120004608,12451840,80003072,0,80003072,12451840,0,
M,173799679,2,39,120000016,120004608,12779520,80003072,0,80003072,12779520,0,
M,174001766,2,40,120000016,120004608,13107200,80003072,0,80003072,13107200,0,
M,174219607,2,41,120000016,120004608,13434880,80003072,0,80003072,13434880,0,
M,174489947,2,42,120000016,120004608,13762560,80003072,0,80003072,13762560,0,
M,174806524,2,43,120000016,120004608,14090240,80003072,0,80003072,14090240,0,
M,175009319,2,44,120000016,120004608,14417920,80003072,0,80003072,14417920,0,
M,175306849,2,45,120000016,120004608,14745600,80003072,0,80003072,14745600,0,
M,175524246,2,46,120000016,120004608,15073280,80003072,0,80003072,15073280,0,
M,175723726,2,47,120000016,120004608,15400960,80003072,0,80003072,15400960,0,
M,175793260,2,48,120000016,120004608,15425536,80003072,0,80003072,15425536,0,
F,177283536,1,48,40000008,40001536,15425536,0,0,0,15425536,0,
